"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","date_extracted","day_of_week","time_extracted","hour_extract"
"6749","""If you want to get healthy-then get singing"" #ClassicalMusic column with #Clacton Choral @RomanRiverMusic‚Ä¶ https://t.co/O13hEJxi5L",FALSE,1,NA,2017-08-25 10:55:42,TRUE,NA,"901035350482718721",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ClassicalCDs",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6749,10
"6750","Get inspired by @TreeAdams on #iheartradio #hollywood #composer https://t.co/JSdR4sOqBc  #musicians #actors #singers #songwriters #artists",FALSE,0,NA,2017-08-25 10:54:02,FALSE,NA,"901034930628677634",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","DramaticImpact1",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6750,10
"6751","RT @JumeirahCT: Discover our new Night at the Opera package and #Opera Afternoon Tea as recommended by @IrishTimesLife https://t.co/5HyjEJW‚Ä¶",FALSE,0,NA,2017-08-25 10:53:56,FALSE,NA,"901034905198526466",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jtur24",1,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6751,10
"6752","RT @jwatsonsax: NEW ALBUM by @mjacobypiano and yours truly. Available on #iTunes now. #NewMusic #ClassicalMusic #relaxing #music #piano #sa‚Ä¶",FALSE,0,NA,2017-08-25 10:52:06,FALSE,NA,"901034442512355329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mjacobypiano",1,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6752,10
"6753","Live interview w/ @treeadams on #iheartradio https://t.co/2kMaui8MO7 #music #composer #TV#film #soundtracks #score #the100 #inspiration",FALSE,0,NA,2017-08-25 10:51:00,FALSE,NA,"901034167911231489",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","OurMilkMoney",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6753,10
"6754","RT @opera_cosmetics: Bon Voyage with Sheer Lip Color

#OPERACOSMETICS
#OPERA
#„Ç™„Éö„É©
#SHEERLIPCOLOR
#„Ç∑„Ç¢„Éº„É™„ÉÉ„Éó„Ç´„É©„Éº
#„Çπ„ÉÜ„Ç£„ÉÉ„ÇØÁä∂„Ç∞„É≠„Çπ
#LIPGROSS
#„É™„ÉÉ„Éó„Ç∞„É≠„Çπ
#„Ç∞‚Ä¶",FALSE,0,NA,2017-08-25 10:46:51,FALSE,NA,"901033121402961920",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","himitunoaki97",72,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6754,10
"6755","RT @kulturledelse: Phillip Kochheim, head of  @DenJyskeOpera : ""Lets make opera a contemporary art form!"" #kmdk @Kulturmoedet #opera",FALSE,0,NA,2017-08-25 10:46:08,FALSE,NA,"901032941010247680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DenJyskeOpera",1,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6755,10
"6756","Phillip Kochheim, head of  @DenJyskeOpera : ""Lets make opera a contemporary art form!"" #kmdk @Kulturmoedet #opera",FALSE,2,NA,2017-08-25 10:45:18,FALSE,NA,"901032732553347072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kulturledelse",1,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6756,10
"6757","RT @scialpifans: #Scialpi-""Live to tell""
@Madonna @LCuccarini #LaNotteVola 
#singer #actor #author #composer #producer #artist #show #influ‚Ä¶",FALSE,0,NA,2017-08-25 10:38:56,FALSE,NA,"901031129343565824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Fabio_zyp",47,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6757,10
"6758","RT @ukoddball: #edm101 The full 1979 version of Rapper's Delight
#rap #HipHop #oldschool #vinyl #70s #retro #dance #musichistory
https://t.‚Ä¶",FALSE,0,NA,2017-08-25 10:38:42,FALSE,NA,"901031071667671040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KorgEDM",2,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6758,10
"6759","RT @Jackollett1: Looking forward to being back down at @millrythetweets next week! Always a fantastic evening &amp; a great crowd!! Ì†ΩÌ∏ä #opera #o‚Ä¶",FALSE,0,NA,2017-08-25 10:38:30,FALSE,NA,"901031019708633088",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","millrythetweets",2,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6759,10
"6760","RT @scialpifans: #Scialpi-""Live to tell""
@Madonna @LCuccarini #LaNotteVola 
#singer #actor #author #composer #producer #artist #show #influ‚Ä¶",FALSE,0,NA,2017-08-25 10:36:52,FALSE,NA,"901030608268398594",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Elenace12",47,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6760,10
"6761","RT @fredbuxcomposer: https://t.co/EvkaGWPi98
Dodge Challenger Advertisement.. Music by me!! 
#mixengineer #composer",FALSE,0,NA,2017-08-25 10:35:33,FALSE,NA,"901030280210677760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FzvhxmKh3I8o9YK",4,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6761,10
"6762","RT @scialpifans: #Scialpi-""Live to tell""
@Madonna @LCuccarini #LaNotteVola 
#singer #actor #author #composer #producer #artist #show #influ‚Ä¶",FALSE,0,NA,2017-08-25 10:35:13,FALSE,NA,"901030197134274560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elisabemax",47,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6762,10
"6763","RT @scialpifans: #Scialpi-""Live to tell""
@Madonna @LCuccarini #LaNotteVola 
#singer #actor #author #composer #producer #artist #show #influ‚Ä¶",FALSE,0,NA,2017-08-25 10:34:40,FALSE,NA,"901030057711370240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avalbruccioli",47,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6763,10
"6764","RT @today_classical: #Today in 1909 Birth of Welsh #conductor and organist Arwel #Hughes. #MusicHistory #classicalmusic https://t.co/3blNIp‚Ä¶",FALSE,0,NA,2017-08-25 10:32:16,FALSE,NA,"901029453601677312",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","manufernandezba",1,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6764,10
"6765","RT @scialpifans: #Scialpi-""Live to tell""
@Madonna @LCuccarini #LaNotteVola 
#singer #actor #author #composer #producer #artist #show #influ‚Ä¶",FALSE,0,NA,2017-08-25 10:31:16,FALSE,NA,"901029200290881538",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThedukeIt",47,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6765,10
"6766","#Today in 1909 Birth of Welsh #conductor and organist Arwel #Hughes. #MusicHistory #classicalmusic https://t.co/3blNIptCh3",FALSE,2,NA,2017-08-25 10:30:21,FALSE,NA,"901028968547196928",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","today_classical",1,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6766,10
"6767","#Friday already! Happy Bank Holiday to you all. #MadamaButterfly #Opera in UK next week. #russianstateopera https://t.co/YNlvHpjIHD",FALSE,0,NA,2017-08-25 10:29:36,FALSE,NA,"901028781367939072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AmandeConcerts",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6767,10
"6768","Ì†ΩÌ±ë R. #Schumann (1810-56)
Ì†ºÌæº #Symphony No.2 in C Op.61
Ì†ΩÌ∏ä #Bernstein born #otd
Ì†ΩÌ¥•Rating 5/5
#ClassicalMusic‚Ä¶ https://t.co/dBb4YRZBKP",FALSE,0,NA,2017-08-25 10:28:10,TRUE,NA,"901028420020207618",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","OrpheusL",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6768,10
"6769","One of the most beautiful #opera's I 've ever seen. Now performed on #GoldCoast #Beach. So gonna be there! #Aida https://t.co/sUExRtxjYx",FALSE,0,NA,2017-08-25 10:26:06,FALSE,NA,"901027902745059328",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kokkelc",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6769,10
"6770","RT @horacepanterart: For all you #opera buffs, gotta tell you my son @LaurencePanter is singing in this production of #LaBoheme #Rodolfo wi‚Ä¶",FALSE,0,NA,2017-08-25 10:22:57,FALSE,NA,"901027107324776448",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MalcEvansMusic",4,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6770,10
"6771","RT @opera_cosmetics: Bon Voyage with Sheer Lip Color

#OPERACOSMETICS
#OPERA
#„Ç™„Éö„É©
#SHEERLIPCOLOR
#„Ç∑„Ç¢„Éº„É™„ÉÉ„Éó„Ç´„É©„Éº
#„Çπ„ÉÜ„Ç£„ÉÉ„ÇØÁä∂„Ç∞„É≠„Çπ
#LIPGROSS
#„É™„ÉÉ„Éó„Ç∞„É≠„Çπ
#„Ç∞‚Ä¶",FALSE,0,NA,2017-08-25 10:20:32,FALSE,NA,"901026500031389696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bbsnrluv",72,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6771,10
"6772","Leonard Bernstein was born on this date August 25 in 1918. | Photo by Marion S. Trikosko, 1971. #composer‚Ä¶ https://t.co/DBRm2Smgpm",FALSE,15,NA,2017-08-25 10:14:10,TRUE,NA,"901024899061489664",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JeffreyGuterman",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6772,10
"6773","RT @scialpifans: #Scialpi-""Live to tell""
@Madonna @LCuccarini #LaNotteVola 
#singer #actor #author #composer #producer #artist #show #influ‚Ä¶",FALSE,0,NA,2017-08-25 10:11:21,FALSE,NA,"901024190597218304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","vg_tms",47,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6773,10
"6774","#Grieg : Danse symphonique n¬∞1 - Academy of St Martin in the Fields / N.Marriner .#Radio #classicalmusic",FALSE,0,NA,2017-08-25 10:02:51,FALSE,NA,"901022051330396160",NA,"<a href=""http://www.zenon-media.com/"" rel=""nofollow"">MetadataExport</a>","ClassiqueLive",1,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6774,10
"6775","#Today in 1908 Birth of German #soprano Walburga #Wegner #MusicHistory #classicalmusic https://t.co/83fBqVG4yz",FALSE,2,NA,2017-08-25 10:00:41,FALSE,NA,"901021505320083457",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","today_classical",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6775,10
"6776","RT @scialpifans: #Scialpi-""Live to tell""
@Madonna @LCuccarini #LaNotteVola 
#singer #actor #author #composer #producer #artist #show #influ‚Ä¶",FALSE,0,NA,2017-08-25 09:55:39,FALSE,NA,"901020238174715904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LoryEspz",47,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6776,9
"6777","RT @MMATOpera: Music is passionate
Music turns strangers into friends. 
Join Your #Opera Club today at:
https://t.co/8Ehgd2u21U https://t.c‚Ä¶",FALSE,0,NA,2017-08-25 09:55:25,FALSE,NA,"901020177097273344",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","amaliamariapepe",51,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6777,9
"6778","RT @gregtanmusic: Composed a new #soundtrack for a short film recently - listen here!

https://t.co/sOYC5BVvpc

#composer #instrumental #pr‚Ä¶",FALSE,0,NA,2017-08-25 09:55:17,FALSE,NA,"901020144624971777",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RichardDobeson",1,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6778,9
"6779","RT @scialpifans: #Scialpi-""Live to tell""
@Madonna @LCuccarini #LaNotteVola 
#singer #actor #author #composer #producer #artist #show #influ‚Ä¶",FALSE,0,NA,2017-08-25 09:54:04,FALSE,NA,"901019841188040707",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Barby43814689",47,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6779,9
"6780","RT @Jackollett1: Looking forward to being back down at @millrythetweets next week! Always a fantastic evening &amp; a great crowd!! Ì†ΩÌ∏ä #opera #o‚Ä¶",FALSE,0,NA,2017-08-25 09:53:14,FALSE,NA,"901019630063554560",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jackollett",2,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6780,9
"6781","RT @scialpifans: #Scialpi-""Live to tell""
@Madonna @LCuccarini #LaNotteVola 
#singer #actor #author #composer #producer #artist #show #influ‚Ä¶",FALSE,0,NA,2017-08-25 09:51:56,FALSE,NA,"901019303469830144",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MarkoDB_",47,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6781,9
"6782","RT @ClassicalPurist: Dan Trueman classical music quote
#classicalmusic #quote

Image source: https://t.co/rHt207prAF https://t.co/x3iSIn3knd",FALSE,0,NA,2017-08-25 09:51:49,FALSE,NA,"901019272725618688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Wendycroy888",14,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6782,9
"6783","CHILD #Eugenialaguna #opera https://t.co/1dkNN872Zl",FALSE,0,NA,2017-08-25 09:51:36,FALSE,NA,"901019220456206336",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","maggiewin",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6783,9
"6784","RT @scialpifans: #Scialpi-""Live to tell""
@Madonna @LCuccarini #LaNotteVola 
#singer #actor #author #composer #producer #artist #show #influ‚Ä¶",FALSE,0,NA,2017-08-25 09:51:12,FALSE,NA,"901019119276916736",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","AntonioZacc1",47,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6784,9
"6785","RT @today_classical: #Today in 1918 Birth of American #composer and conductor Leonard #Bernstein. #MusicHistory #classicalmusic https://t.c‚Ä¶",FALSE,0,NA,2017-08-25 09:48:57,FALSE,NA,"901018549703114752",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>","Mazantini",27,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6785,9
"6786","Exploring Opera Logo Animation by Ramotion - https://t.co/74TTekgqwO
#inspirationde #Animation #Branding #Identity‚Ä¶ https://t.co/kayxOWlH70",FALSE,0,NA,2017-08-25 09:46:49,TRUE,NA,"901018016456028160",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","insprade",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6786,9
"6787","RT @scialpifans: #Scialpi-""Live to tell""
@Madonna @LCuccarini #LaNotteVola 
#singer #actor #author #composer #producer #artist #show #influ‚Ä¶",FALSE,0,NA,2017-08-25 09:45:52,FALSE,NA,"901017776718045184",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","rossellafas",47,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6787,9
"6788","Looking forward to being back down at @millrythetweets next week! Always a fantastic evening &amp; a great crowd!! Ì†ΩÌ∏ä‚Ä¶ https://t.co/XW19HqjHyT",FALSE,4,NA,2017-08-25 09:45:30,TRUE,NA,"901017683705176064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jackollett1",2,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6788,9
"6789","#Scialpi-""Live to tell""
@Madonna @LCuccarini #LaNotteVola 
#singer #actor #author #composer #producer #artist #show‚Ä¶ https://t.co/v6ywys7ir7",FALSE,65,NA,2017-08-25 09:44:34,TRUE,NA,"901017447196753920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","scialpifans",47,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6789,9
"6790","Beautiful experience singing on TV Ì†ΩÌ≤ÉÌ†ºÌøºÌ†ΩÌ≤• #musicawards #popmusic #internationalmusic #singer #composer #steffilives‚Ä¶ https://t.co/ShcOjK8Wql",FALSE,0,NA,2017-08-25 09:35:53,TRUE,NA,"901015263705001986",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","steffioriginal",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6790,9
"6791","RT @MMATOpera: Music is passionate
Music turns strangers into friends. 
Join Your #Opera Club today at:
https://t.co/8Ehgd2u21U https://t.c‚Ä¶",FALSE,0,NA,2017-08-25 09:35:07,FALSE,NA,"901015072394313728",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Saranicoigp",51,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6791,9
"6792","RT @today_classical: #Today in 1904 Birth of #composer Undine Smith #Moore. #MusicHistory #classicalmusic https://t.co/352XEApfxF",FALSE,0,NA,2017-08-25 09:34:01,FALSE,NA,"901014794983133184",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","notesuponnotes",2,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6792,9
"6793","RT @today_classical: #Today in 1918 Birth of American #composer and conductor Leonard #Bernstein. #MusicHistory #classicalmusic https://t.c‚Ä¶",FALSE,0,NA,2017-08-25 09:33:42,FALSE,NA,"901014712137240576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PhillipWSerna",27,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6793,9
"6794","#Today in 1904 Birth of #composer Undine Smith #Moore. #MusicHistory #classicalmusic https://t.co/352XEApfxF",FALSE,3,NA,2017-08-25 09:30:24,FALSE,NA,"901013884269735937",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","today_classical",2,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6794,9
"6795","Never sleep, never stop Ì†ΩÌ∏úÌ†ºÌæºÌ†ºÌæ§Ì†ΩÌ≤ï#steffilives #steffioriginal #popartist #popmusic #artist #composer #singer‚Ä¶ https://t.co/xnX103cEK6",FALSE,2,NA,2017-08-25 09:27:22,TRUE,NA,"901013118507257856",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","steffioriginal",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6795,9
"6796","I also do EDM for games! I do everything! Hire me! https://t.co/Ogh8K7EXH2
#gamedev #gamedevelopment #gamedevjobs #indiegames #composer",FALSE,1,NA,2017-08-25 09:23:53,FALSE,NA,"901012242761748480",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","musicbySIGURD",1,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6796,9
"6797","The history of House of the Rising Sun is great! I want to know everyone's favourite version! #music #lovemusic #musichistory",FALSE,0,NA,2017-08-25 09:22:23,FALSE,NA,"901011865186304001",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tdpeacock",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6797,9
"6798","RT @ClassicalPurist: Dan Trueman classical music quote
#classicalmusic #quote

Image source: https://t.co/rHt207prAF https://t.co/x3iSIn3knd",FALSE,0,NA,2017-08-25 09:22:11,FALSE,NA,"901011815177502720",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","meg_lott1",14,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6798,9
"6799","#Albeniz arr. #FritzKreisler Ì†ºÌæ∂ play #IvryGitlis Ì†ºÌæª #classicalmusic 
https://t.co/D2q0j3qzLQ
#PhotographyIsArt https://t.co/pelv1GGOL0",FALSE,1,NA,2017-08-25 09:22:09,FALSE,NA,"901011808487698432",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MlaDacika",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6799,9
"6800","The last few days have been filled with #art, #music and #opera in Vienna! https://t.co/oAL9J1KXFt https://t.co/0izSEkTkcR",FALSE,0,NA,2017-08-25 09:19:32,FALSE,NA,"901011150569168896",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","OurGirlInZurich",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6800,9
"6801","Hey! You cats can still catch me in #Paisley #Glasgow THIS SATURDAY in a #Concert of #Opera‚Ä¶ https://t.co/oCPqNXE3Z9",FALSE,0,NA,2017-08-25 09:17:46,FALSE,NA,"901010703053664257",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","SopranoAGoGo",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6801,9
"6802","RT @mikeevansdevon: The #pianist #conductor &amp; #composer #LeonardBernstein was born on this day in 1918 Ì†ºÌæπÌ†ºÌæºÌ†ºÌæ≠",FALSE,0,NA,2017-08-25 09:17:25,FALSE,NA,"901010614939598848",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UGJ61309",1,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6802,9
"6803","The #pianist #conductor &amp; #composer #LeonardBernstein was born on this day in 1918 Ì†ºÌæπÌ†ºÌæºÌ†ºÌæ≠",FALSE,1,NA,2017-08-25 09:16:13,FALSE,NA,"901010312069079040",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","mikeevansdevon",1,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6803,9
"6804","RT @today_classical: #Today in 1918 Birth of American #composer and conductor Leonard #Bernstein. #MusicHistory #classicalmusic https://t.c‚Ä¶",FALSE,0,NA,2017-08-25 09:16:04,FALSE,NA,"901010277088600065",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","The_music_gala",27,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6804,9
"6805","RT @opera_cosmetics: Bon Voyage with Sheer Lip Color

#OPERACOSMETICS
#OPERA
#„Ç™„Éö„É©
#SHEERLIPCOLOR
#„Ç∑„Ç¢„Éº„É™„ÉÉ„Éó„Ç´„É©„Éº
#„Çπ„ÉÜ„Ç£„ÉÉ„ÇØÁä∂„Ç∞„É≠„Çπ
#LIPGROSS
#„É™„ÉÉ„Éó„Ç∞„É≠„Çπ
#„Ç∞‚Ä¶",FALSE,0,NA,2017-08-25 09:12:02,FALSE,NA,"901009262796611584",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kznrdevil",72,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6805,9
"6806","Booze¬†fueled random hell yeah! #alicecooper #musicproducer #composer #guitar #songwriter #foofighters #newmusic https://t.co/Tf0Ll5GWMt",FALSE,2,NA,2017-08-25 09:10:04,FALSE,NA,"901008764685385728",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","ruzzfugg",2,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6806,9
"6807","Alma, Finland‚Äôs green-haired millennial pop hope: ‚ÄòI have way more fears than you‚Äô https://t.co/27eiibPlOJ #classical #classicalmusic #mus‚Ä¶",FALSE,0,NA,2017-08-25 09:09:03,FALSE,NA,"901008511559233536",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","estherdanmeri",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6807,9
"6808","Beautiful #christian #hymn by a #Calcutta born #composer #GlennStone. @POTUS44 Plz RT?  https://t.co/a2WZA6p6Y6 via @youtube",FALSE,0,NA,2017-08-25 09:07:46,FALSE,NA,"901008189650595840",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maxindien",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6808,9
"6809","American #composer #conductor #pianist and #music lecturer Leonard Bernstein (1918-1990) was born #OTD August 25. https://t.co/clOpJVNpx7",FALSE,1,NA,2017-08-25 09:06:35,FALSE,NA,"901007891267813376",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","InadeBree",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6809,9
"6810","Can't get enough? Catch @Opera_Bamba #Paisley #Opera #RagsToRiches #Concert SATURDAY! https://t.co/vQEqBDHfbP https://t.co/NfKXmP1tGO",FALSE,0,NA,2017-08-25 09:05:57,FALSE,NA,"901007729510289408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SopranoAGoGo",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6810,9
"6811","From her album ""Satisfaction Guaranteed"" (1985): #MusicHistory https://t.co/eDHxMuGsIZ https://t.co/mfseVAUHbh",FALSE,0,NA,2017-08-25 09:02:23,FALSE,NA,"901006834915573761",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","RojanUK",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6811,9
"6812","#Today in 1902 Birth of German-American #composer Stefan #Wolpe #MusicHistory #classicalmusic https://t.co/XUXGuZ2lrj",FALSE,4,NA,2017-08-25 09:00:36,FALSE,NA,"901006382429872129",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","today_classical",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6812,9
"6813","Paul Simon's legendary ""Graceland"" album was released on this day in 1986. #MusicHistory #FeelTheMusic #Bliss1043
https://t.co/9uwq1zMFqP",FALSE,0,NA,2017-08-25 09:00:01,FALSE,NA,"901006239274082304",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","RadioBlissJo",0,FALSE,FALSE,NA,NA,2017-08-25,"Fri",6813,9
"6814","RT @OpheliasCultPR: Congrats to the 3 finalists of the #polycarpecompetition! Don't miss the final tomorrow @operaliege! #conductor #opera‚Ä¶",FALSE,0,NA,2017-08-25 08:58:19,FALSE,NA,"901005810196721664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AntoineGlatard",1,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6814,8
"6815","RT @today_classical: #Today in 1918 Birth of American #composer and conductor Leonard #Bernstein. #MusicHistory #classicalmusic https://t.c‚Ä¶",FALSE,0,NA,2017-08-25 08:55:37,FALSE,NA,"901005128332967936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RobertoRelova",27,TRUE,FALSE,NA,NA,2017-08-25,"Fri",6815,8
